"city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","is_last","place_type","state"
"Serafina Corrêa","4320404",1,5.71363,2020-03-22,NA,0,17502,FALSE,"city","RS"
"Taquara","4321204",2,3.48032,2020-03-22,NA,0,57466,FALSE,"city","RS"
"Torres","4321501",1,2.58184,2020-03-22,NA,0,38732,FALSE,"city","RS"
NA,"43",77,0.67679,2020-03-22,NA,0,11377239,FALSE,"state","RS"
"Balneário Camboriú","4202008",6,4.21659,2020-03-22,NA,0,142295,FALSE,"city","SC"
"Blumenau","4202404",6,1.67974,2020-03-22,NA,0,357199,FALSE,"city","SC"
"Braço do Norte","4202800",7,20.92676,2020-03-22,NA,0,33450,FALSE,"city","SC"
"Chapecó","4204202",2,0.90758,2020-03-22,NA,0,220367,FALSE,"city","SC"
"Criciúma","4204608",7,3.253,2020-03-22,NA,0,215186,FALSE,"city","SC"
"Florianópolis","4205407",10,1.99612,2020-03-22,NA,0,500973,FALSE,"city","SC"
"Gravatal","4206207",1,8.6949,2020-03-22,NA,0,11501,FALSE,"city","SC"
"Imbituba","4207304",2,4.45901,2020-03-22,NA,0,44853,FALSE,"city","SC"
"Itajaí","4208203",7,3.18854,2020-03-22,NA,0,219536,FALSE,"city","SC"
"Jaguaruna","4208807",1,4.99401,2020-03-22,NA,0,20024,FALSE,"city","SC"
"Jaraguá do Sul","4208906",1,0.56276,2020-03-22,NA,0,177697,FALSE,"city","SC"
"Joinville","4209102",4,0.67743,2020-03-22,NA,0,590466,FALSE,"city","SC"
"Lages","4209300",1,0.63474,2020-03-22,NA,0,157544,FALSE,"city","SC"
"Navegantes","4211306",1,1.22737,2020-03-22,NA,0,81475,FALSE,"city","SC"
"Pomerode","4213203",1,2.9898,2020-03-22,NA,0,33447,FALSE,"city","SC"
"Rancho Queimado","4214300",2,69.4927,2020-03-22,NA,0,2878,FALSE,"city","SC"
"São José","4216602",3,1.21661,2020-03-22,NA,0,246586,FALSE,"city","SC"
"Tubarão","4218707",6,5.67719,2020-03-22,NA,0,105686,FALSE,"city","SC"
NA,"42",68,0.94909,2020-03-22,NA,0,7164788,FALSE,"state","SC"
"Barueri","3505708",1,0.36472,2020-03-22,NA,0,274182,FALSE,"city","SP"
"Campinas","3509502",1,0.08305,2020-03-22,NA,0,1204073,FALSE,"city","SP"
"Carapicuíba","3510609",2,0.49884,2020-03-22,NA,0,400927,FALSE,"city","SP"
"Cotia","3513009",2,0.80254,2020-03-22,NA,0,249210,FALSE,"city","SP"
"Ferraz de Vasconcelos","3515707",1,0.51473,2020-03-22,NA,0,194276,FALSE,"city","SP"
"Guarulhos","3518800",1,0.07251,2020-03-22,NA,0,1379182,FALSE,"city","SP"
"Hortolândia","3519071",2,0.86636,2020-03-22,NA,0,230851,FALSE,"city","SP"
"Jaguariúna","3524709",1,1.73949,2020-03-22,NA,0,57488,FALSE,"city","SP"
"Mauá","3529401",1,0.21146,2020-03-22,NA,0,472912,FALSE,"city","SP"
"Mogi das Cruzes","3530607",1,0.22429,2020-03-22,NA,0,445842,FALSE,"city","SP"
"Osasco","3534401",1,0.14318,2020-03-22,NA,0,698418,FALSE,"city","SP"
"Santana de Parnaíba","3547304",2,1.43424,2020-03-22,NA,0,139447,FALSE,"city","SP"
"Santo André","3547809",3,0.41738,2020-03-22,NA,0,718773,FALSE,"city","SP"
"São Bernardo do Campo","3548708",4,0.47679,2020-03-22,NA,0,838936,FALSE,"city","SP"
"São Caetano do Sul","3548807",4,2.48251,2020-03-22,NA,0,161127,FALSE,"city","SP"
"São José do Rio Preto","3549805",1,0.21707,2020-03-22,NA,0,460671,FALSE,"city","SP"
"São José dos Campos","3549904",1,0.13851,2020-03-22,NA,0,721944,FALSE,"city","SP"
"São Paulo","3550308",306,2.49755,2020-03-22,0.0719,22,12252023,FALSE,"city","SP"
"Suzano","3552502",1,0.33598,2020-03-22,NA,0,297637,FALSE,"city","SP"
"Taubaté","3554102",1,0.31754,2020-03-22,NA,0,314924,FALSE,"city","SP"
NA,"35",631,1.37416,2020-03-22,0.0349,22,45919049,FALSE,"state","SP"
"Palmas","1721000",5,1.67153,2020-03-22,NA,0,299127,FALSE,"city","TO"
NA,"17",5,0.31789,2020-03-22,NA,0,1572866,FALSE,"state","TO"
"Rio Branco","1200401",11,2.70059,2020-03-21,NA,0,407319,FALSE,"city","AC"
NA,"12",11,1.24726,2020-03-21,NA,0,881935,FALSE,"state","AC"
"Maceió","2704302",7,0.68698,2020-03-21,NA,0,1018948,FALSE,"city","AL"
NA,"27",7,0.20975,2020-03-21,NA,0,3337357,FALSE,"state","AL"
"Manaus","1302603",11,0.50395,2020-03-21,NA,0,2182763,FALSE,"city","AM"
NA,"13",11,0.26541,2020-03-21,NA,0,4144597,FALSE,"state","AM"
"Macapá","1600303",1,0.19868,2020-03-21,NA,0,503327,FALSE,"city","AP"
NA,"16",1,0.11824,2020-03-21,NA,0,845731,FALSE,"state","AP"
"Camaçari","2905701",1,0.3343,2020-03-21,NA,0,299132,FALSE,"city","BA"
"Feira de Santana","2910800",6,0.97581,2020-03-21,NA,0,614872,FALSE,"city","BA"
"Itabuna","2914802",1,0.46899,2020-03-21,NA,0,213223,FALSE,"city","BA"
"Lauro de Freitas","2919207",3,1.51179,2020-03-21,NA,0,198440,FALSE,"city","BA"
"Porto Seguro","2925303",5,3.36279,2020-03-21,NA,0,148686,FALSE,"city","BA"
"Prado","2925501",2,7.09874,2020-03-21,NA,0,28174,FALSE,"city","BA"
"Salvador","2927408",23,0.80074,2020-03-21,NA,0,2872347,FALSE,"city","BA"
NA,"29",41,0.27567,2020-03-21,NA,0,14873064,FALSE,"state","BA"
"Aquiraz","2301000",4,4.98312,2020-03-21,NA,0,80271,FALSE,"city","CE"
"Fortaleza","2304400",76,2.84714,2020-03-21,NA,0,2669342,FALSE,"city","CE"
"Fortim","2304459",1,6.06796,2020-03-21,NA,0,16480,FALSE,"city","CE"
"Importados",NA,1,NA,2020-03-21,NA,0,NA,FALSE,"city","CE"
"Juazeiro do Norte","2307304",1,0.36469,2020-03-21,NA,0,274207,FALSE,"city","CE"
"Sobral","2312908",1,0.47862,2020-03-21,NA,0,208935,FALSE,"city","CE"
NA,"23",84,0.91983,2020-03-21,NA,0,9132078,FALSE,"state","CE"
"Brasília","5300108",108,3.58177,2020-03-21,NA,0,3015268,FALSE,"city","DF"
NA,"53",108,3.58177,2020-03-21,NA,0,3015268,FALSE,"state","DF"
"Cachoeiro de Itapemirim","3201209",1,0.47853,2020-03-21,NA,0,208972,FALSE,"city","ES"
"Cariacica","3201308",1,0.26227,2020-03-21,NA,0,381285,FALSE,"city","ES"
"Linhares","3203205",2,1.15237,2020-03-21,NA,0,173555,FALSE,"city","ES"
"Vila Velha","3205200",11,2.22745,2020-03-21,NA,0,493838,FALSE,"city","ES"
"Vitória","3205309",11,3.03786,2020-03-21,NA,0,362097,FALSE,"city","ES"
NA,"32",26,0.64698,2020-03-21,NA,0,4018650,FALSE,"state","ES"
NA,"52",19,0.27072,2020-03-21,NA,0,7018354,FALSE,"state","GO"
"São Luís","2111300",2,0.18151,2020-03-21,NA,0,1101884,FALSE,"city","MA"
NA,"21",2,0.02827,2020-03-21,NA,0,7075181,FALSE,"state","MA"
"Belo Horizonte","3106200",30,1.19423,2020-03-21,NA,0,2512070,FALSE,"city","MG"
"Coronel Fabriciano","3119401",2,1.82058,2020-03-21,NA,0,109855,FALSE,"city","MG"
"Divinópolis","3122306",1,0.41976,2020-03-21,NA,0,238230,FALSE,"city","MG"
"Ipatinga","3131307",1,0.37964,2020-03-21,NA,0,263410,FALSE,"city","MG"
"Juiz de Fora","3136702",4,0.70314,2020-03-21,NA,0,568873,FALSE,"city","MG"
"Mariana","3140001",1,1.6468,2020-03-21,NA,0,60724,FALSE,"city","MG"
"Nova Lima","3144805",4,4.21545,2020-03-21,NA,0,94889,FALSE,"city","MG"
"Patrocínio","3148103",1,1.10184,2020-03-21,NA,0,90757,FALSE,"city","MG"
"Poços de Caldas","3151800",1,0.59738,2020-03-21,NA,0,167397,FALSE,"city","MG"
"São João del Rei","3162500",1,1.1101,2020-03-21,NA,0,90082,TRUE,"city","MG"
"Sete Lagoas","3167202",1,0.41729,2020-03-21,NA,0,239639,FALSE,"city","MG"
"Uberaba","3170107",3,0.89879,2020-03-21,NA,0,333783,FALSE,"city","MG"
"Uberlândia","3170206",3,0.43396,2020-03-21,NA,0,691305,FALSE,"city","MG"
NA,"31",55,0.25982,2020-03-21,NA,0,21168791,FALSE,"state","MG"
"Campo Grande","5002704",14,1.56253,2020-03-21,NA,0,895982,FALSE,"city","MS"
"Ponta Porã","5006606",1,1.08078,2020-03-21,NA,0,92526,FALSE,"city","MS"
"Sidrolândia","5007901",1,1.73415,2020-03-21,NA,0,57665,FALSE,"city","MS"
NA,"50",16,0.57575,2020-03-21,NA,0,2778986,FALSE,"state","MS"
NA,"15",2,0.02325,2020-03-21,NA,0,8602865,FALSE,"state","PA"
"João Pessoa","2507507",1,0.12361,2020-03-21,NA,0,809015,FALSE,"city","PB"
NA,"25",1,0.02489,2020-03-21,NA,0,4018127,FALSE,"state","PB"
"Belo Jardim","2601706",1,1.30823,2020-03-21,NA,0,76439,FALSE,"city","PE"
"Importados",NA,4,NA,2020-03-21,NA,0,NA,FALSE,"city","PE"
"Jaboatão dos Guararapes","2607901",3,0.42717,2020-03-21,NA,0,702298,FALSE,"city","PE"
"Recife","2611606",25,1.51909,2020-03-21,NA,0,1645727,FALSE,"city","PE"
NA,"26",33,0.34529,2020-03-21,NA,0,9557071,FALSE,"state","PE"
"Teresina","2211001",4,0.46251,2020-03-21,NA,0,864845,FALSE,"city","PI"
NA,"22",4,0.1222,2020-03-21,NA,0,3273227,FALSE,"state","PI"
"Campo Largo","4104204",1,0.75756,2020-03-21,NA,0,132002,FALSE,"city","PR"
"Cianorte","4105508",2,2.42072,2020-03-21,NA,0,82620,FALSE,"city","PR"
"Curitiba","4106902",31,1.60364,2020-03-21,NA,0,1933105,FALSE,"city","PR"
"Foz do Iguaçu","4108304",1,0.3868,2020-03-21,NA,0,258532,FALSE,"city","PR"
"Guaíra","4108809",1,3.01941,2020-03-21,NA,0,33119,FALSE,"city","PR"
"Londrina","4113700",3,0.52656,2020-03-21,NA,0,569733,FALSE,"city","PR"
"Maringá","4115200",1,0.23603,2020-03-21,NA,0,423666,FALSE,"city","PR"
"Pato Branco","4118501",1,1.20655,2020-03-21,NA,0,82881,FALSE,"city","PR"
"Ponta Grossa","4119905",1,0.2843,2020-03-21,NA,0,351736,FALSE,"city","PR"
"Umuarama","4128104",1,0.8964,2020-03-21,NA,0,111557,TRUE,"city","PR"
NA,"41",43,0.37607,2020-03-21,NA,0,11433957,FALSE,"state","PR"
"Barra Mansa","3300407",1,0.54226,2020-03-21,NA,0,184412,FALSE,"city","RJ"
"Guapimirim","3301850",1,1.65243,2020-03-21,NA,0,60517,FALSE,"city","RJ"
"Importados",NA,4,NA,2020-03-21,NA,0,NA,FALSE,"city","RJ"
"Miguel Pereira","3302908",1,3.91573,2020-03-21,1,1,25538,FALSE,"city","RJ"
"Niterói","3303302",10,1.9471,2020-03-21,0.1,1,513584,FALSE,"city","RJ"
"Petrópolis","3303906",3,0.97978,2020-03-21,0.3333,1,306191,FALSE,"city","RJ"
"Rio de Janeiro","3304557",99,1.47345,2020-03-21,NA,0,6718903,FALSE,"city","RJ"
NA,"33",119,0.68926,2020-03-21,0.0252,3,17264943,FALSE,"state","RJ"
"Mossoró","2408003",1,0.33627,2020-03-21,NA,0,297378,FALSE,"city","RN"
"Natal","2408102",6,0.67864,2020-03-21,NA,0,884122,FALSE,"city","RN"
"Parnamirim","2403251",2,0.76491,2020-03-21,NA,0,261469,FALSE,"city","RN"
NA,"24",9,0.25664,2020-03-21,NA,0,3506853,FALSE,"state","RN"
"Ji-Paraná","1100122",1,0.77538,2020-03-21,NA,0,128969,FALSE,"city","RO"
"Porto Velho","1100205",2,0.37768,2020-03-21,NA,0,529544,FALSE,"city","RO"
NA,"11",3,0.1688,2020-03-21,NA,0,1777225,FALSE,"state","RO"
"Boa Vista","1400100",2,0.50099,2020-03-21,NA,0,399213,FALSE,"city","RR"
NA,"14",2,0.33016,2020-03-21,NA,0,605761,FALSE,"state","RR"
"Alvorada","4300604",2,0.951,2020-03-21,NA,0,210305,FALSE,"city","RS"
"Bagé","4301602",3,2.47641,2020-03-21,NA,0,121143,FALSE,"city","RS"
"Bento Gonçalves","4302105",2,1.66038,2020-03-21,NA,0,120454,FALSE,"city","RS"
"Campo Bom","4303905",2,2.99796,2020-03-21,NA,0,66712,FALSE,"city","RS"
"Canoas","4304606",2,0.57701,2020-03-21,NA,0,346616,FALSE,"city","RS"
"Carlos Barbosa","4304804",1,3.35199,2020-03-21,NA,0,29833,FALSE,"city","RS"
"Caxias do Sul","4305108",2,0.39146,2020-03-21,NA,0,510906,FALSE,"city","RS"
"Charqueadas","4305355",1,2.45164,2020-03-21,NA,0,40789,FALSE,"city","RS"
"Dois Irmãos","4306403",1,3.06082,2020-03-21,NA,0,32671,FALSE,"city","RS"
"Eldorado do Sul","4306767",1,2.42219,2020-03-21,NA,0,41285,FALSE,"city","RS"
"Erechim","4307005",3,2.83388,2020-03-21,NA,0,105862,FALSE,"city","RS"
"Estrela","4307807",1,2.93118,2020-03-21,NA,0,34116,FALSE,"city","RS"
"Farroupilha","4307906",1,1.38253,2020-03-21,NA,0,72331,FALSE,"city","RS"
"Ivoti","4310801",2,8.23282,2020-03-21,NA,0,24293,FALSE,"city","RS"
"Lajeado","4311403",1,1.19028,2020-03-21,NA,0,84014,FALSE,"city","RS"
"Porto Alegre","4314902",35,2.35885,2020-03-21,NA,0,1483771,FALSE,"city","RS"
"Sant'Ana do Livramento","4317103",2,2.59649,2020-03-21,NA,0,77027,FALSE,"city","RS"
"São Leopoldo","4318705",1,0.42223,2020-03-21,NA,0,236835,FALSE,"city","RS"
"Sapiranga","4319901",2,2.44696,2020-03-21,NA,0,81734,FALSE,"city","RS"
"Serafina Corrêa","4320404",1,5.71363,2020-03-21,NA,0,17502,FALSE,"city","RS"
"Taquara","4321204",2,3.48032,2020-03-21,NA,0,57466,FALSE,"city","RS"
"Torres","4321501",1,2.58184,2020-03-21,NA,0,38732,FALSE,"city","RS"
NA,"43",69,0.60647,2020-03-21,NA,0,11377239,FALSE,"state","RS"
"Balneário Camboriú","4202008",6,4.21659,2020-03-21,NA,0,142295,FALSE,"city","SC"
"Braço do Norte","4202800",6,17.93722,2020-03-21,NA,0,33450,FALSE,"city","SC"
"Chapecó","4204202",2,0.90758,2020-03-21,NA,0,220367,FALSE,"city","SC"
"Criciúma","4204608",6,2.78829,2020-03-21,NA,0,215186,FALSE,"city","SC"
"Florianópolis","4205407",10,1.99612,2020-03-21,NA,0,500973,FALSE,"city","SC"
"Gravatal","4206207",1,8.6949,2020-03-21,NA,0,11501,FALSE,"city","SC"
"Imbituba","4207304",2,4.45901,2020-03-21,NA,0,44853,FALSE,"city","SC"
"Itajaí","4208203",6,2.73304,2020-03-21,NA,0,219536,FALSE,"city","SC"
"Jaguaruna","4208807",1,4.99401,2020-03-21,NA,0,20024,FALSE,"city","SC"
"Jaraguá do Sul","4208906",1,0.56276,2020-03-21,NA,0,177697,FALSE,"city","SC"
"Joinville","4209102",4,0.67743,2020-03-21,NA,0,590466,FALSE,"city","SC"
"Navegantes","4211306",1,1.22737,2020-03-21,NA,0,81475,FALSE,"city","SC"
"Pomerode","4213203",1,2.9898,2020-03-21,NA,0,33447,FALSE,"city","SC"
"Rancho Queimado","4214300",2,69.4927,2020-03-21,NA,0,2878,FALSE,"city","SC"
"São José","4216602",2,0.81108,2020-03-21,NA,0,246586,FALSE,"city","SC"
"Tubarão","4218707",6,5.67719,2020-03-21,NA,0,105686,FALSE,"city","SC"
